model_id,condition_id,subject,perturbation_type,subject_accuracy,n,matched_n_x,macro_accuracy,matched_n_y,accuracy_delta,original_macro_accuracy,perturbed_macro_accuracy,condition_flip_rate,condition_mean_spearman
llama-3-8b,instruction_style:verbose,high_school_chemistry,instruction_style,1.0,1,93,0.6344086021505376,93,0.0,0.6344086021505376,0.6344086021505376,0.12186379928315412,0.8660254037844387
llama-3-8b,instruction_style:verbose,high_school_computer_science,instruction_style,1.0,1,93,0.6344086021505376,93,0.0,0.6344086021505376,0.6344086021505376,0.12186379928315412,0.8660254037844387
llama-3-8b,instruction_style:verbose,high_school_european_history,instruction_style,0.0,1,93,0.6344086021505376,93,0.0,0.6344086021505376,0.6344086021505376,0.12186379928315412,0.8660254037844387
llama-3-8b,instruction_style:verbose,high_school_geography,instruction_style,1.0,3,93,0.6344086021505376,93,0.0,0.6344086021505376,0.6344086021505376,0.12186379928315412,0.8660254037844387
llama-3-8b,instruction_style:verbose,high_school_government_and_politics,instruction_style,1.0,4,93,0.6344086021505376,93,0.0,0.6344086021505376,0.6344086021505376,0.12186379928315412,0.8660254037844387
llama-3-8b,instruction_style:verbose,high_school_macroeconomics,instruction_style,0.0,1,93,0.6344086021505376,93,0.0,0.6344086021505376,0.6344086021505376,0.12186379928315412,0.8660254037844387
llama-3-8b,instruction_style:verbose,high_school_mathematics,instruction_style,1.0,1,93,0.6344086021505376,93,0.0,0.6344086021505376,0.6344086021505376,0.12186379928315412,0.8660254037844387
llama-3-8b,instruction_style:verbose,high_school_psychology,instruction_style,1.0,1,93,0.6344086021505376,93,0.0,0.6344086021505376,0.6344086021505376,0.12186379928315412,0.8660254037844387
llama-3-8b,instruction_style:verbose,high_school_statistics,instruction_style,0.3333333333333333,3,93,0.6344086021505376,93,0.0,0.6344086021505376,0.6344086021505376,0.12186379928315412,0.8660254037844387
llama-3-8b,instruction_style:verbose,human_aging,instruction_style,0.6666666666666666,3,93,0.6344086021505376,93,0.0,0.6344086021505376,0.6344086021505376,0.12186379928315412,0.8660254037844387
llama-3-8b,instruction_style:verbose,human_sexuality,instruction_style,0.3333333333333333,3,93,0.6344086021505376,93,0.0,0.6344086021505376,0.6344086021505376,0.12186379928315412,0.8660254037844387
llama-3-8b,instruction_style:verbose,international_law,instruction_style,1.0,2,93,0.6344086021505376,93,0.0,0.6344086021505376,0.6344086021505376,0.12186379928315412,0.8660254037844387
llama-3-8b,instruction_style:verbose,jurisprudence,instruction_style,1.0,2,93,0.6344086021505376,93,0.0,0.6344086021505376,0.6344086021505376,0.12186379928315412,0.8660254037844387
llama-3-8b,instruction_style:verbose,logical_fallacies,instruction_style,0.3333333333333333,3,93,0.6344086021505376,93,0.0,0.6344086021505376,0.6344086021505376,0.12186379928315412,0.8660254037844387
llama-3-8b,instruction_style:verbose,management,instruction_style,0.6666666666666666,3,93,0.6344086021505376,93,0.0,0.6344086021505376,0.6344086021505376,0.12186379928315412,0.8660254037844387
llama-3-8b,instruction_style:verbose,marketing,instruction_style,0.8,5,93,0.6344086021505376,93,0.0,0.6344086021505376,0.6344086021505376,0.12186379928315412,0.8660254037844387
llama-3-8b,instruction_style:verbose,miscellaneous,instruction_style,0.25,4,93,0.6344086021505376,93,0.0,0.6344086021505376,0.6344086021505376,0.12186379928315412,0.8660254037844387
llama-3-8b,instruction_style:verbose,moral_disputes,instruction_style,0.5,2,93,0.6344086021505376,93,0.0,0.6344086021505376,0.6344086021505376,0.12186379928315412,0.8660254037844387
llama-3-8b,instruction_style:verbose,moral_scenarios,instruction_style,0.0,1,93,0.6344086021505376,93,0.0,0.6344086021505376,0.6344086021505376,0.12186379928315412,0.8660254037844387
llama-3-8b,instruction_style:verbose,nutrition,instruction_style,1.0,2,93,0.6344086021505376,93,0.0,0.6344086021505376,0.6344086021505376,0.12186379928315412,0.8660254037844387
llama-3-8b,instruction_style:verbose,philosophy,instruction_style,0.6666666666666666,3,93,0.6344086021505376,93,0.0,0.6344086021505376,0.6344086021505376,0.12186379928315412,0.8660254037844387
llama-3-8b,instruction_style:verbose,prehistory,instruction_style,1.0,3,93,0.6344086021505376,93,0.0,0.6344086021505376,0.6344086021505376,0.12186379928315412,0.8660254037844387
llama-3-8b,instruction_style:verbose,professional_law,instruction_style,1.0,1,93,0.6344086021505376,93,0.0,0.6344086021505376,0.6344086021505376,0.12186379928315412,0.8660254037844387
llama-3-8b,instruction_style:verbose,professional_psychology,instruction_style,1.0,3,93,0.6344086021505376,93,0.0,0.6344086021505376,0.6344086021505376,0.12186379928315412,0.8660254037844387
llama-3-8b,instruction_style:verbose,public_relations,instruction_style,0.6666666666666666,3,93,0.6344086021505376,93,0.0,0.6344086021505376,0.6344086021505376,0.12186379928315412,0.8660254037844387
llama-3-8b,instruction_style:verbose,security_studies,instruction_style,0.0,2,93,0.6344086021505376,93,0.0,0.6344086021505376,0.6344086021505376,0.12186379928315412,0.8660254037844387
llama-3-8b,instruction_style:verbose,sociology,instruction_style,0.75,4,93,0.6344086021505376,93,0.0,0.6344086021505376,0.6344086021505376,0.12186379928315412,0.8660254037844387
llama-3-8b,instruction_style:verbose,us_foreign_policy,instruction_style,0.0,1,93,0.6344086021505376,93,0.0,0.6344086021505376,0.6344086021505376,0.12186379928315412,0.8660254037844387
llama-3-8b,instruction_style:verbose,virology,instruction_style,1.0,1,93,0.6344086021505376,93,0.0,0.6344086021505376,0.6344086021505376,0.12186379928315412,0.8660254037844387
llama-3-8b,instruction_style:verbose,world_religions,instruction_style,0.3333333333333333,3,93,0.6344086021505376,93,0.0,0.6344086021505376,0.6344086021505376,0.12186379928315412,0.8660254037844387
llama-3-8b,original,astronomy,original,0.0,1,93,0.6448598130841121,107,,,,,
llama-3-8b,original,business_ethics,original,1.0,4,93,0.6448598130841121,107,,,,,
llama-3-8b,original,clinical_knowledge,original,1.0,2,93,0.6448598130841121,107,,,,,
llama-3-8b,original,college_mathematics,original,0.0,1,93,0.6448598130841121,107,,,,,
llama-3-8b,original,computer_security,original,0.8,5,93,0.6448598130841121,107,,,,,
llama-3-8b,original,conceptual_physics,original,0.5,4,93,0.6448598130841121,107,,,,,
llama-3-8b,original,electrical_engineering,original,0.5,2,93,0.6448598130841121,107,,,,,
llama-3-8b,original,elementary_mathematics,original,1.0,1,93,0.6448598130841121,107,,,,,
llama-3-8b,original,global_facts,original,0.0,1,93,0.6448598130841121,107,,,,,
llama-3-8b,original,high_school_biology,original,0.5,2,93,0.6448598130841121,107,,,,,
llama-3-8b,original,high_school_chemistry,original,0.0,1,93,0.6448598130841121,107,,,,,
llama-3-8b,original,high_school_computer_science,original,1.0,1,93,0.6448598130841121,107,,,,,
llama-3-8b,original,high_school_european_history,original,1.0,1,93,0.6448598130841121,107,,,,,
llama-3-8b,original,high_school_geography,original,1.0,3,93,0.6448598130841121,107,,,,,
llama-3-8b,original,high_school_government_and_politics,original,1.0,4,93,0.6448598130841121,107,,,,,
llama-3-8b,original,high_school_macroeconomics,original,0.0,1,93,0.6448598130841121,107,,,,,
llama-3-8b,original,high_school_mathematics,original,1.0,1,93,0.6448598130841121,107,,,,,
llama-3-8b,original,high_school_psychology,original,1.0,1,93,0.6448598130841121,107,,,,,
llama-3-8b,original,high_school_statistics,original,0.3333333333333333,3,93,0.6448598130841121,107,,,,,
llama-3-8b,original,human_aging,original,0.6666666666666666,3,93,0.6448598130841121,107,,,,,
llama-3-8b,original,human_sexuality,original,0.3333333333333333,3,93,0.6448598130841121,107,,,,,
llama-3-8b,original,international_law,original,1.0,2,93,0.6448598130841121,107,,,,,
llama-3-8b,original,jurisprudence,original,0.5,2,93,0.6448598130841121,107,,,,,
llama-3-8b,original,logical_fallacies,original,0.3333333333333333,3,93,0.6448598130841121,107,,,,,
llama-3-8b,original,management,original,0.6666666666666666,3,93,0.6448598130841121,107,,,,,
llama-3-8b,original,marketing,original,0.8,5,93,0.6448598130841121,107,,,,,
llama-3-8b,original,miscellaneous,original,0.25,4,93,0.6448598130841121,107,,,,,
llama-3-8b,original,moral_disputes,original,0.5,2,93,0.6448598130841121,107,,,,,
llama-3-8b,original,moral_scenarios,original,0.0,1,93,0.6448598130841121,107,,,,,
llama-3-8b,original,nutrition,original,1.0,2,93,0.6448598130841121,107,,,,,
llama-3-8b,original,philosophy,original,0.3333333333333333,3,93,0.6448598130841121,107,,,,,
llama-3-8b,original,prehistory,original,1.0,3,93,0.6448598130841121,107,,,,,
llama-3-8b,original,professional_law,original,1.0,1,93,0.6448598130841121,107,,,,,
llama-3-8b,original,professional_psychology,original,0.6666666666666666,3,93,0.6448598130841121,107,,,,,
llama-3-8b,original,public_relations,original,0.6666666666666666,3,93,0.6448598130841121,107,,,,,
llama-3-8b,original,security_studies,original,1.0,2,93,0.6448598130841121,107,,,,,
llama-3-8b,original,sociology,original,0.5,4,93,0.6448598130841121,107,,,,,
llama-3-8b,original,us_foreign_policy,original,0.0,1,93,0.6448598130841121,107,,,,,
llama-3-8b,original,virology,original,1.0,1,93,0.6448598130841121,107,,,,,
llama-3-8b,original,world_religions,original,0.3333333333333333,3,93,0.6448598130841121,107,,,,,
claude-haiku-4-5,label_remap:numeric,business_ethics,label_remap,1.0,4,54,0.9444444444444444,54,-0.14814814814814814,0.7962962962962963,0.9444444444444444,0.2037037037037037,0.5
claude-haiku-4-5,label_remap:numeric,clinical_knowledge,label_remap,1.0,1,54,0.9444444444444444,54,-0.14814814814814814,0.7962962962962963,0.9444444444444444,0.2037037037037037,0.5
claude-haiku-4-5,label_remap:numeric,college_mathematics,label_remap,0.0,1,54,0.9444444444444444,54,-0.14814814814814814,0.7962962962962963,0.9444444444444444,0.2037037037037037,0.5
claude-haiku-4-5,label_remap:numeric,computer_security,label_remap,1.0,3,54,0.9444444444444444,54,-0.14814814814814814,0.7962962962962963,0.9444444444444444,0.2037037037037037,0.5
claude-haiku-4-5,label_remap:numeric,conceptual_physics,label_remap,1.0,3,54,0.9444444444444444,54,-0.14814814814814814,0.7962962962962963,0.9444444444444444,0.2037037037037037,0.5
claude-haiku-4-5,label_remap:numeric,electrical_engineering,label_remap,1.0,2,54,0.9444444444444444,54,-0.14814814814814814,0.7962962962962963,0.9444444444444444,0.2037037037037037,0.5
claude-haiku-4-5,label_remap:numeric,high_school_biology,label_remap,1.0,2,54,0.9444444444444444,54,-0.14814814814814814,0.7962962962962963,0.9444444444444444,0.2037037037037037,0.5
claude-haiku-4-5,label_remap:numeric,high_school_geography,label_remap,1.0,2,54,0.9444444444444444,54,-0.14814814814814814,0.7962962962962963,0.9444444444444444,0.2037037037037037,0.5
claude-haiku-4-5,label_remap:numeric,high_school_government_and_politics,label_remap,1.0,2,54,0.9444444444444444,54,-0.14814814814814814,0.7962962962962963,0.9444444444444444,0.2037037037037037,0.5
claude-haiku-4-5,label_remap:numeric,high_school_macroeconomics,label_remap,1.0,1,54,0.9444444444444444,54,-0.14814814814814814,0.7962962962962963,0.9444444444444444,0.2037037037037037,0.5
claude-haiku-4-5,label_remap:numeric,high_school_microeconomics,label_remap,1.0,1,54,0.9444444444444444,54,-0.14814814814814814,0.7962962962962963,0.9444444444444444,0.2037037037037037,0.5
claude-haiku-4-5,label_remap:numeric,high_school_psychology,label_remap,1.0,1,54,0.9444444444444444,54,-0.14814814814814814,0.7962962962962963,0.9444444444444444,0.2037037037037037,0.5
claude-haiku-4-5,label_remap:numeric,human_aging,label_remap,1.0,2,54,0.9444444444444444,54,-0.14814814814814814,0.7962962962962963,0.9444444444444444,0.2037037037037037,0.5
claude-haiku-4-5,label_remap:numeric,jurisprudence,label_remap,1.0,2,54,0.9444444444444444,54,-0.14814814814814814,0.7962962962962963,0.9444444444444444,0.2037037037037037,0.5
claude-haiku-4-5,label_remap:numeric,logical_fallacies,label_remap,0.75,4,54,0.9444444444444444,54,-0.14814814814814814,0.7962962962962963,0.9444444444444444,0.2037037037037037,0.5
claude-haiku-4-5,label_remap:numeric,management,label_remap,0.6666666666666666,3,54,0.9444444444444444,54,-0.14814814814814814,0.7962962962962963,0.9444444444444444,0.2037037037037037,0.5
claude-haiku-4-5,label_remap:numeric,marketing,label_remap,1.0,3,54,0.9444444444444444,54,-0.14814814814814814,0.7962962962962963,0.9444444444444444,0.2037037037037037,0.5
claude-haiku-4-5,label_remap:numeric,miscellaneous,label_remap,1.0,1,54,0.9444444444444444,54,-0.14814814814814814,0.7962962962962963,0.9444444444444444,0.2037037037037037,0.5
claude-haiku-4-5,label_remap:numeric,moral_disputes,label_remap,1.0,1,54,0.9444444444444444,54,-0.14814814814814814,0.7962962962962963,0.9444444444444444,0.2037037037037037,0.5
claude-haiku-4-5,label_remap:numeric,moral_scenarios,label_remap,1.0,1,54,0.9444444444444444,54,-0.14814814814814814,0.7962962962962963,0.9444444444444444,0.2037037037037037,0.5
claude-haiku-4-5,label_remap:numeric,nutrition,label_remap,1.0,1,54,0.9444444444444444,54,-0.14814814814814814,0.7962962962962963,0.9444444444444444,0.2037037037037037,0.5
claude-haiku-4-5,label_remap:numeric,philosophy,label_remap,1.0,1,54,0.9444444444444444,54,-0.14814814814814814,0.7962962962962963,0.9444444444444444,0.2037037037037037,0.5
claude-haiku-4-5,label_remap:numeric,professional_psychology,label_remap,1.0,2,54,0.9444444444444444,54,-0.14814814814814814,0.7962962962962963,0.9444444444444444,0.2037037037037037,0.5
claude-haiku-4-5,label_remap:numeric,public_relations,label_remap,1.0,2,54,0.9444444444444444,54,-0.14814814814814814,0.7962962962962963,0.9444444444444444,0.2037037037037037,0.5
claude-haiku-4-5,label_remap:numeric,sociology,label_remap,1.0,3,54,0.9444444444444444,54,-0.14814814814814814,0.7962962962962963,0.9444444444444444,0.2037037037037037,0.5
claude-haiku-4-5,label_remap:numeric,us_foreign_policy,label_remap,1.0,3,54,0.9444444444444444,54,-0.14814814814814814,0.7962962962962963,0.9444444444444444,0.2037037037037037,0.5
claude-haiku-4-5,label_remap:numeric,virology,label_remap,1.0,1,54,0.9444444444444444,54,-0.14814814814814814,0.7962962962962963,0.9444444444444444,0.2037037037037037,0.5
claude-haiku-4-5,label_remap:numeric,world_religions,label_remap,1.0,1,54,0.9444444444444444,54,-0.14814814814814814,0.7962962962962963,0.9444444444444444,0.2037037037037037,0.5
claude-haiku-4-5,original,business_ethics,original,1.0,4,54,0.7850467289719626,107,,,,,
claude-haiku-4-5,original,clinical_knowledge,original,1.0,1,54,0.7850467289719626,107,,,,,
claude-haiku-4-5,original,college_mathematics,original,0.0,1,54,0.7850467289719626,107,,,,,
claude-haiku-4-5,original,computer_security,original,1.0,3,54,0.7850467289719626,107,,,,,
claude-haiku-4-5,original,conceptual_physics,original,0.6666666666666666,3,54,0.7850467289719626,107,,,,,
claude-haiku-4-5,original,electrical_engineering,original,1.0,2,54,0.7850467289719626,107,,,,,
claude-haiku-4-5,original,high_school_biology,original,0.5,2,54,0.7850467289719626,107,,,,,
claude-haiku-4-5,original,high_school_geography,original,0.5,2,54,0.7850467289719626,107,,,,,
claude-haiku-4-5,original,high_school_government_and_politics,original,1.0,2,54,0.7850467289719626,107,,,,,
claude-haiku-4-5,original,high_school_macroeconomics,original,1.0,1,54,0.7850467289719626,107,,,,,
claude-haiku-4-5,original,high_school_microeconomics,original,0.0,1,54,0.7850467289719626,107,,,,,
claude-haiku-4-5,original,high_school_psychology,original,1.0,1,54,0.7850467289719626,107,,,,,
claude-haiku-4-5,original,human_aging,original,1.0,2,54,0.7850467289719626,107,,,,,
claude-haiku-4-5,original,jurisprudence,original,1.0,2,54,0.7850467289719626,107,,,,,
claude-haiku-4-5,original,logical_fallacies,original,0.5,4,54,0.7850467289719626,107,,,,,
claude-haiku-4-5,original,management,original,0.3333333333333333,3,54,0.7850467289719626,107,,,,,
claude-haiku-4-5,original,marketing,original,1.0,3,54,0.7850467289719626,107,,,,,
claude-haiku-4-5,original,miscellaneous,original,1.0,1,54,0.7850467289719626,107,,,,,
claude-haiku-4-5,original,moral_disputes,original,1.0,1,54,0.7850467289719626,107,,,,,
claude-haiku-4-5,original,moral_scenarios,original,0.0,1,54,0.7850467289719626,107,,,,,
claude-haiku-4-5,original,nutrition,original,1.0,1,54,0.7850467289719626,107,,,,,
claude-haiku-4-5,original,philosophy,original,1.0,1,54,0.7850467289719626,107,,,,,
claude-haiku-4-5,original,professional_psychology,original,1.0,2,54,0.7850467289719626,107,,,,,
claude-haiku-4-5,original,public_relations,original,1.0,2,54,0.7850467289719626,107,,,,,
claude-haiku-4-5,original,sociology,original,1.0,3,54,0.7850467289719626,107,,,,,
claude-haiku-4-5,original,us_foreign_policy,original,0.6666666666666666,3,54,0.7850467289719626,107,,,,,
claude-haiku-4-5,original,virology,original,1.0,1,54,0.7850467289719626,107,,,,,
claude-haiku-4-5,original,world_religions,original,1.0,1,54,0.7850467289719626,107,,,,,
gpt-4o-mini,label_remap:numeric,business_ethics,label_remap,1.0,4,54,0.9074074074074074,54,-0.05555555555555558,0.8518518518518519,0.9074074074074074,0.2037037037037037,0.5
gpt-4o-mini,label_remap:numeric,clinical_knowledge,label_remap,1.0,1,54,0.9074074074074074,54,-0.05555555555555558,0.8518518518518519,0.9074074074074074,0.2037037037037037,0.5
gpt-4o-mini,label_remap:numeric,college_mathematics,label_remap,0.0,1,54,0.9074074074074074,54,-0.05555555555555558,0.8518518518518519,0.9074074074074074,0.2037037037037037,0.5
gpt-4o-mini,label_remap:numeric,computer_security,label_remap,1.0,3,54,0.9074074074074074,54,-0.05555555555555558,0.8518518518518519,0.9074074074074074,0.2037037037037037,0.5
gpt-4o-mini,label_remap:numeric,conceptual_physics,label_remap,1.0,3,54,0.9074074074074074,54,-0.05555555555555558,0.8518518518518519,0.9074074074074074,0.2037037037037037,0.5
gpt-4o-mini,label_remap:numeric,electrical_engineering,label_remap,1.0,2,54,0.9074074074074074,54,-0.05555555555555558,0.8518518518518519,0.9074074074074074,0.2037037037037037,0.5
gpt-4o-mini,label_remap:numeric,high_school_biology,label_remap,1.0,2,54,0.9074074074074074,54,-0.05555555555555558,0.8518518518518519,0.9074074074074074,0.2037037037037037,0.5
gpt-4o-mini,label_remap:numeric,high_school_geography,label_remap,1.0,2,54,0.9074074074074074,54,-0.05555555555555558,0.8518518518518519,0.9074074074074074,0.2037037037037037,0.5
gpt-4o-mini,label_remap:numeric,high_school_government_and_politics,label_remap,1.0,2,54,0.9074074074074074,54,-0.05555555555555558,0.8518518518518519,0.9074074074074074,0.2037037037037037,0.5
gpt-4o-mini,label_remap:numeric,high_school_macroeconomics,label_remap,1.0,1,54,0.9074074074074074,54,-0.05555555555555558,0.8518518518518519,0.9074074074074074,0.2037037037037037,0.5
gpt-4o-mini,label_remap:numeric,high_school_microeconomics,label_remap,1.0,1,54,0.9074074074074074,54,-0.05555555555555558,0.8518518518518519,0.9074074074074074,0.2037037037037037,0.5
gpt-4o-mini,label_remap:numeric,high_school_psychology,label_remap,1.0,1,54,0.9074074074074074,54,-0.05555555555555558,0.8518518518518519,0.9074074074074074,0.2037037037037037,0.5
gpt-4o-mini,label_remap:numeric,human_aging,label_remap,1.0,2,54,0.9074074074074074,54,-0.05555555555555558,0.8518518518518519,0.9074074074074074,0.2037037037037037,0.5
gpt-4o-mini,label_remap:numeric,jurisprudence,label_remap,1.0,2,54,0.9074074074074074,54,-0.05555555555555558,0.8518518518518519,0.9074074074074074,0.2037037037037037,0.5
gpt-4o-mini,label_remap:numeric,logical_fallacies,label_remap,0.75,4,54,0.9074074074074074,54,-0.05555555555555558,0.8518518518518519,0.9074074074074074,0.2037037037037037,0.5
gpt-4o-mini,label_remap:numeric,management,label_remap,0.6666666666666666,3,54,0.9074074074074074,54,-0.05555555555555558,0.8518518518518519,0.9074074074074074,0.2037037037037037,0.5
gpt-4o-mini,label_remap:numeric,marketing,label_remap,1.0,3,54,0.9074074074074074,54,-0.05555555555555558,0.8518518518518519,0.9074074074074074,0.2037037037037037,0.5
gpt-4o-mini,label_remap:numeric,miscellaneous,label_remap,1.0,1,54,0.9074074074074074,54,-0.05555555555555558,0.8518518518518519,0.9074074074074074,0.2037037037037037,0.5
gpt-4o-mini,label_remap:numeric,moral_disputes,label_remap,1.0,1,54,0.9074074074074074,54,-0.05555555555555558,0.8518518518518519,0.9074074074074074,0.2037037037037037,0.5
gpt-4o-mini,label_remap:numeric,moral_scenarios,label_remap,0.0,1,54,0.9074074074074074,54,-0.05555555555555558,0.8518518518518519,0.9074074074074074,0.2037037037037037,0.5
gpt-4o-mini,label_remap:numeric,nutrition,label_remap,1.0,1,54,0.9074074074074074,54,-0.05555555555555558,0.8518518518518519,0.9074074074074074,0.2037037037037037,0.5
gpt-4o-mini,label_remap:numeric,philosophy,label_remap,1.0,1,54,0.9074074074074074,54,-0.05555555555555558,0.8518518518518519,0.9074074074074074,0.2037037037037037,0.5
gpt-4o-mini,label_remap:numeric,professional_psychology,label_remap,1.0,2,54,0.9074074074074074,54,-0.05555555555555558,0.8518518518518519,0.9074074074074074,0.2037037037037037,0.5
gpt-4o-mini,label_remap:numeric,public_relations,label_remap,1.0,2,54,0.9074074074074074,54,-0.05555555555555558,0.8518518518518519,0.9074074074074074,0.2037037037037037,0.5
gpt-4o-mini,label_remap:numeric,sociology,label_remap,1.0,3,54,0.9074074074074074,54,-0.05555555555555558,0.8518518518518519,0.9074074074074074,0.2037037037037037,0.5
gpt-4o-mini,label_remap:numeric,us_foreign_policy,label_remap,0.6666666666666666,3,54,0.9074074074074074,54,-0.05555555555555558,0.8518518518518519,0.9074074074074074,0.2037037037037037,0.5
gpt-4o-mini,label_remap:numeric,virology,label_remap,1.0,1,54,0.9074074074074074,54,-0.05555555555555558,0.8518518518518519,0.9074074074074074,0.2037037037037037,0.5
gpt-4o-mini,label_remap:numeric,world_religions,label_remap,1.0,1,54,0.9074074074074074,54,-0.05555555555555558,0.8518518518518519,0.9074074074074074,0.2037037037037037,0.5
gpt-4o-mini,original,business_ethics,original,1.0,4,54,0.7663551401869159,107,,,,,
gpt-4o-mini,original,clinical_knowledge,original,1.0,1,54,0.7663551401869159,107,,,,,
gpt-4o-mini,original,college_mathematics,original,0.0,1,54,0.7663551401869159,107,,,,,
gpt-4o-mini,original,computer_security,original,1.0,3,54,0.7663551401869159,107,,,,,
gpt-4o-mini,original,conceptual_physics,original,0.6666666666666666,3,54,0.7663551401869159,107,,,,,
gpt-4o-mini,original,electrical_engineering,original,1.0,2,54,0.7663551401869159,107,,,,,
gpt-4o-mini,original,high_school_biology,original,1.0,2,54,0.7663551401869159,107,,,,,
gpt-4o-mini,original,high_school_geography,original,1.0,2,54,0.7663551401869159,107,,,,,
gpt-4o-mini,original,high_school_government_and_politics,original,1.0,2,54,0.7663551401869159,107,,,,,
gpt-4o-mini,original,high_school_macroeconomics,original,1.0,1,54,0.7663551401869159,107,,,,,
gpt-4o-mini,original,high_school_microeconomics,original,1.0,1,54,0.7663551401869159,107,,,,,
gpt-4o-mini,original,high_school_psychology,original,1.0,1,54,0.7663551401869159,107,,,,,
gpt-4o-mini,original,human_aging,original,1.0,2,54,0.7663551401869159,107,,,,,
gpt-4o-mini,original,jurisprudence,original,0.5,2,54,0.7663551401869159,107,,,,,
gpt-4o-mini,original,logical_fallacies,original,0.75,4,54,0.7663551401869159,107,,,,,
gpt-4o-mini,original,management,original,0.6666666666666666,3,54,0.7663551401869159,107,,,,,
gpt-4o-mini,original,marketing,original,1.0,3,54,0.7663551401869159,107,,,,,
gpt-4o-mini,original,miscellaneous,original,1.0,1,54,0.7663551401869159,107,,,,,
gpt-4o-mini,original,moral_disputes,original,1.0,1,54,0.7663551401869159,107,,,,,
gpt-4o-mini,original,moral_scenarios,original,0.0,1,54,0.7663551401869159,107,,,,,
gpt-4o-mini,original,nutrition,original,1.0,1,54,0.7663551401869159,107,,,,,
gpt-4o-mini,original,philosophy,original,1.0,1,54,0.7663551401869159,107,,,,,
gpt-4o-mini,original,professional_psychology,original,1.0,2,54,0.7663551401869159,107,,,,,
gpt-4o-mini,original,public_relations,original,1.0,2,54,0.7663551401869159,107,,,,,
gpt-4o-mini,original,sociology,original,0.6666666666666666,3,54,0.7663551401869159,107,,,,,
gpt-4o-mini,original,us_foreign_policy,original,0.6666666666666666,3,54,0.7663551401869159,107,,,,,
gpt-4o-mini,original,virology,original,1.0,1,54,0.7663551401869159,107,,,,,
gpt-4o-mini,original,world_religions,original,1.0,1,54,0.7663551401869159,107,,,,,
llama-3-8b,label_remap:numeric,business_ethics,label_remap,1.0,4,54,0.8888888888888888,54,-0.2407407407407407,0.6481481481481481,0.8888888888888888,0.2037037037037037,0.5
llama-3-8b,label_remap:numeric,clinical_knowledge,label_remap,1.0,1,54,0.8888888888888888,54,-0.2407407407407407,0.6481481481481481,0.8888888888888888,0.2037037037037037,0.5
llama-3-8b,label_remap:numeric,college_mathematics,label_remap,0.0,1,54,0.8888888888888888,54,-0.2407407407407407,0.6481481481481481,0.8888888888888888,0.2037037037037037,0.5
llama-3-8b,label_remap:numeric,computer_security,label_remap,1.0,3,54,0.8888888888888888,54,-0.2407407407407407,0.6481481481481481,0.8888888888888888,0.2037037037037037,0.5
llama-3-8b,label_remap:numeric,conceptual_physics,label_remap,1.0,3,54,0.8888888888888888,54,-0.2407407407407407,0.6481481481481481,0.8888888888888888,0.2037037037037037,0.5
llama-3-8b,label_remap:numeric,electrical_engineering,label_remap,1.0,2,54,0.8888888888888888,54,-0.2407407407407407,0.6481481481481481,0.8888888888888888,0.2037037037037037,0.5
llama-3-8b,label_remap:numeric,high_school_biology,label_remap,1.0,2,54,0.8888888888888888,54,-0.2407407407407407,0.6481481481481481,0.8888888888888888,0.2037037037037037,0.5
llama-3-8b,label_remap:numeric,high_school_geography,label_remap,1.0,2,54,0.8888888888888888,54,-0.2407407407407407,0.6481481481481481,0.8888888888888888,0.2037037037037037,0.5
llama-3-8b,label_remap:numeric,high_school_government_and_politics,label_remap,1.0,2,54,0.8888888888888888,54,-0.2407407407407407,0.6481481481481481,0.8888888888888888,0.2037037037037037,0.5
llama-3-8b,label_remap:numeric,high_school_macroeconomics,label_remap,1.0,1,54,0.8888888888888888,54,-0.2407407407407407,0.6481481481481481,0.8888888888888888,0.2037037037037037,0.5
llama-3-8b,label_remap:numeric,high_school_microeconomics,label_remap,1.0,1,54,0.8888888888888888,54,-0.2407407407407407,0.6481481481481481,0.8888888888888888,0.2037037037037037,0.5
llama-3-8b,label_remap:numeric,high_school_psychology,label_remap,1.0,1,54,0.8888888888888888,54,-0.2407407407407407,0.6481481481481481,0.8888888888888888,0.2037037037037037,0.5
llama-3-8b,label_remap:numeric,human_aging,label_remap,1.0,2,54,0.8888888888888888,54,-0.2407407407407407,0.6481481481481481,0.8888888888888888,0.2037037037037037,0.5
llama-3-8b,label_remap:numeric,jurisprudence,label_remap,1.0,2,54,0.8888888888888888,54,-0.2407407407407407,0.6481481481481481,0.8888888888888888,0.2037037037037037,0.5
llama-3-8b,label_remap:numeric,logical_fallacies,label_remap,0.75,4,54,0.8888888888888888,54,-0.2407407407407407,0.6481481481481481,0.8888888888888888,0.2037037037037037,0.5
llama-3-8b,label_remap:numeric,management,label_remap,1.0,3,54,0.8888888888888888,54,-0.2407407407407407,0.6481481481481481,0.8888888888888888,0.2037037037037037,0.5
llama-3-8b,label_remap:numeric,marketing,label_remap,0.3333333333333333,3,54,0.8888888888888888,54,-0.2407407407407407,0.6481481481481481,0.8888888888888888,0.2037037037037037,0.5
llama-3-8b,label_remap:numeric,miscellaneous,label_remap,1.0,1,54,0.8888888888888888,54,-0.2407407407407407,0.6481481481481481,0.8888888888888888,0.2037037037037037,0.5
llama-3-8b,label_remap:numeric,moral_disputes,label_remap,1.0,1,54,0.8888888888888888,54,-0.2407407407407407,0.6481481481481481,0.8888888888888888,0.2037037037037037,0.5
